Batch_ID,Warehouse_ID,Location,Commodity,Category,Quantity_MT,Entry_Date,Shelf_Life_Days,Expiry_Date,Days_Until_Expiry,Status
B_34766,WH_MH_02,"Latur, Maharashtra",Urad Dal,Pulses,466,2025-01-30,365,2026-01-30,66,HEALTHY
B_34767,WH_KA_01,"Kolar, Karnataka",Rice,Grains,153,2025-06-18,730,2027-06-18,570,HEALTHY
B_34768,WH_KA_01,"Kolar, Karnataka",Rice,Grains,201,2025-02-18,730,2027-02-18,450,HEALTHY
B_34769,WH_AP_01,"Guntur, Andhra Pradesh",Rice,Grains,207,2025-01-01,730,2027-01-01,402,HEALTHY
B_34770,WH_TN_01,"Chennai, Tamil Nadu",Urad Dal,Pulses,50,2025-10-28,365,2026-10-28,337,HEALTHY
B_34771,WH_PB_01,"Ludhiana, Punjab",Wheat,Grains,123,2024-11-30,730,2026-11-30,370,HEALTHY
B_34772,WH_MH_02,"Latur, Maharashtra",Sunflower Oil,Oils,193,2025-07-23,365,2026-07-23,240,HEALTHY
B_34773,WH_AP_01,"Guntur, Andhra Pradesh",Tomato,Vegetable,333,2024-12-14,15,2024-12-29,-331,EXPIRED (Loss)
B_34774,WH_MH_02,"Latur, Maharashtra",Urad Dal,Pulses,223,2025-08-17,365,2026-08-17,265,HEALTHY
B_34775,WH_DL_01,"Najafgarh, Delhi",Rice,Grains,419,2025-08-15,730,2027-08-15,628,HEALTHY
B_34776,WH_MH_01,"Nashik, Maharashtra",Onion,Vegetable,66,2025-11-18,60,2026-01-17,53,HEALTHY
B_34777,WH_KA_01,"Kolar, Karnataka",Rice,Grains,203,2025-01-11,730,2027-01-11,412,HEALTHY
B_34778,WH_AP_01,"Guntur, Andhra Pradesh",Rice,Grains,348,2025-09-29,730,2027-09-29,673,HEALTHY
B_34779,WH_TN_01,"Chennai, Tamil Nadu",Urad Dal,Pulses,63,2025-09-12,365,2026-09-12,291,HEALTHY
B_34780,WH_AP_01,"Guntur, Andhra Pradesh",Rice,Grains,393,2025-07-04,730,2027-07-04,586,HEALTHY
B_34781,WH_WB_01,"Hooghly, West Bengal",Rice,Grains,83,2025-07-15,730,2027-07-15,597,HEALTHY
B_34782,WH_DL_01,"Najafgarh, Delhi",Masur Dal,Pulses,427,2025-07-07,365,2026-07-07,224,HEALTHY
B_34783,WH_AP_01,"Guntur, Andhra Pradesh",Rice,Grains,258,2025-02-20,730,2027-02-20,452,HEALTHY
B_34784,WH_WB_01,"Hooghly, West Bengal",Potato,Vegetable,83,2025-03-20,120,2025-07-18,-130,EXPIRED (Loss)
B_34785,WH_MH_01,"Nashik, Maharashtra",Sugar,Others,456,2025-08-01,730,2027-08-01,614,HEALTHY
B_34786,WH_PB_01,"Ludhiana, Punjab",Rice,Grains,218,2025-07-13,730,2027-07-13,595,HEALTHY
B_34787,WH_PB_01,"Ludhiana, Punjab",Mustard Oil,Oils,412,2025-03-28,365,2026-03-28,123,HEALTHY
B_34788,WH_KA_01,"Kolar, Karnataka",Rice,Grains,216,2025-11-24,730,2027-11-24,729,HEALTHY
B_34789,WH_DL_01,"Najafgarh, Delhi",Potato,Vegetable,137,2024-11-30,120,2025-03-30,-240,EXPIRED (Loss)
B_34790,WH_DL_01,"Najafgarh, Delhi",Rice,Grains,17,2025-02-23,730,2027-02-23,455,HEALTHY
B_34791,WH_WB_01,"Hooghly, West Bengal",Rice,Grains,299,2025-03-25,730,2027-03-25,485,HEALTHY
B_34792,WH_DL_01,"Najafgarh, Delhi",Potato,Vegetable,62,2025-07-12,120,2025-11-09,-16,EXPIRED (Loss)
B_34793,WH_MH_01,"Nashik, Maharashtra",Onion,Vegetable,320,2025-01-08,60,2025-03-09,-261,EXPIRED (Loss)
B_34794,WH_MP_01,"Indore, Madhya Pradesh",Wheat,Grains,140,2025-06-30,730,2027-06-30,582,HEALTHY
B_34795,WH_PB_01,"Ludhiana, Punjab",Wheat,Grains,429,2025-07-02,730,2027-07-02,584,HEALTHY
B_34796,WH_MH_02,"Latur, Maharashtra",Urad Dal,Pulses,285,2025-08-01,365,2026-08-01,249,HEALTHY
B_34797,WH_UP_01,"Agra, Uttar Pradesh",Mustard Oil,Oils,440,2025-01-08,365,2026-01-08,44,HEALTHY
B_34798,WH_TN_01,"Chennai, Tamil Nadu",Gram (Chana),Pulses,462,2025-02-07,365,2026-02-07,74,HEALTHY
B_34799,WH_MP_01,"Indore, Madhya Pradesh",Rice,Grains,214,2025-01-27,730,2027-01-27,428,HEALTHY
B_34800,WH_WB_01,"Hooghly, West Bengal",Mustard Oil,Oils,207,2025-11-02,365,2026-11-02,342,HEALTHY
B_34801,WH_DL_01,"Najafgarh, Delhi",Tur Dal,Pulses,137,2025-08-30,365,2026-08-30,278,HEALTHY
B_34802,WH_UP_01,"Agra, Uttar Pradesh",Wheat,Grains,448,2024-12-11,730,2026-12-11,381,HEALTHY
B_34803,WH_MH_01,"Nashik, Maharashtra",Potato,Vegetable,473,2025-01-07,120,2025-05-07,-202,EXPIRED (Loss)
B_34804,WH_MH_01,"Nashik, Maharashtra",Tur Dal,Pulses,183,2025-09-25,365,2026-09-25,304,HEALTHY
B_34805,WH_MH_01,"Nashik, Maharashtra",Tur Dal,Pulses,92,2025-07-29,365,2026-07-29,246,HEALTHY
B_34806,WH_MP_01,"Indore, Madhya Pradesh",Rice,Grains,428,2025-09-16,730,2027-09-16,660,HEALTHY
B_34807,WH_MH_02,"Latur, Maharashtra",Urad Dal,Pulses,101,2025-11-14,365,2026-11-14,354,HEALTHY
B_34808,WH_DL_01,"Najafgarh, Delhi",Onion,Vegetable,348,2025-03-13,60,2025-05-12,-197,EXPIRED (Loss)
B_34809,WH_PB_01,"Ludhiana, Punjab",Mustard Oil,Oils,53,2024-12-08,365,2025-12-08,13,WARNING: Sell Soon
B_34810,WH_MP_01,"Indore, Madhya Pradesh",Sugar,Others,63,2025-03-30,730,2027-03-30,490,HEALTHY
B_34811,WH_WB_01,"Hooghly, West Bengal",Potato,Vegetable,178,2025-05-23,120,2025-09-20,-66,EXPIRED (Loss)
B_34812,WH_WB_01,"Hooghly, West Bengal",Rice,Grains,89,2025-01-01,730,2027-01-01,402,HEALTHY
B_34813,WH_DL_01,"Najafgarh, Delhi",Rice,Grains,286,2024-12-15,730,2026-12-15,385,HEALTHY
B_34814,WH_UP_01,"Agra, Uttar Pradesh",Mustard Oil,Oils,151,2025-11-23,365,2026-11-23,363,HEALTHY
B_34815,WH_DL_01,"Najafgarh, Delhi",Tomato,Vegetable,34,2025-07-26,15,2025-08-10,-107,EXPIRED (Loss)
B_34816,WH_MH_01,"Nashik, Maharashtra",Tur Dal,Pulses,378,2025-07-13,365,2026-07-13,230,HEALTHY
B_34817,WH_UP_01,"Agra, Uttar Pradesh",Mustard Oil,Oils,217,2025-02-03,365,2026-02-03,70,HEALTHY
B_34818,WH_DL_01,"Najafgarh, Delhi",Potato,Vegetable,465,2025-06-12,120,2025-10-10,-46,EXPIRED (Loss)
B_34819,WH_TN_01,"Chennai, Tamil Nadu",Onion,Vegetable,250,2025-05-05,60,2025-07-04,-144,EXPIRED (Loss)
B_34820,WH_WB_01,"Hooghly, West Bengal",Masur Dal,Pulses,215,2025-10-21,365,2026-10-21,330,HEALTHY
B_34821,WH_MP_01,"Indore, Madhya Pradesh",Tomato,Vegetable,254,2025-05-28,15,2025-06-12,-166,EXPIRED (Loss)
B_34822,WH_KA_01,"Kolar, Karnataka",Potato,Vegetable,95,2025-01-25,120,2025-05-25,-184,EXPIRED (Loss)
B_34823,WH_MP_01,"Indore, Madhya Pradesh",Wheat,Grains,79,2024-12-07,730,2026-12-07,377,HEALTHY
B_34824,WH_KA_01,"Kolar, Karnataka",Tomato,Vegetable,426,2025-03-17,15,2025-04-01,-238,EXPIRED (Loss)
B_34825,WH_MH_02,"Latur, Maharashtra",Tur Dal,Pulses,141,2025-04-28,365,2026-04-28,154,HEALTHY
B_34826,WH_MP_01,"Indore, Madhya Pradesh",Gram (Chana),Pulses,210,2024-12-28,365,2025-12-28,33,HEALTHY
B_34827,WH_MP_01,"Indore, Madhya Pradesh",Gram (Chana),Pulses,201,2024-12-13,365,2025-12-13,18,WARNING: Sell Soon
B_34828,WH_WB_01,"Hooghly, West Bengal",Rice,Grains,221,2025-11-09,730,2027-11-09,714,HEALTHY
B_34829,WH_MH_02,"Latur, Maharashtra",Sunflower Oil,Oils,426,2025-09-07,365,2026-09-07,286,HEALTHY
B_34830,WH_AP_01,"Guntur, Andhra Pradesh",Rice,Grains,252,2025-01-31,730,2027-01-31,432,HEALTHY
B_34831,WH_AP_01,"Guntur, Andhra Pradesh",Rice,Grains,250,2025-05-08,730,2027-05-08,529,HEALTHY
B_34832,WH_AP_01,"Guntur, Andhra Pradesh",Rice,Grains,458,2024-11-18,730,2026-11-18,358,HEALTHY
B_34833,WH_MP_01,"Indore, Madhya Pradesh",Rice,Grains,237,2025-02-07,730,2027-02-07,439,HEALTHY
B_34834,WH_KA_01,"Kolar, Karnataka",Tomato,Vegetable,395,2025-05-20,15,2025-06-04,-174,EXPIRED (Loss)
B_34835,WH_TN_01,"Chennai, Tamil Nadu",Salt,Others,286,2025-06-27,1000,2028-03-23,849,HEALTHY
B_34836,WH_MP_01,"Indore, Madhya Pradesh",Gram (Chana),Pulses,54,2025-04-28,365,2026-04-28,154,HEALTHY
B_34837,WH_MH_02,"Latur, Maharashtra",Tur Dal,Pulses,439,2025-10-22,365,2026-10-22,331,HEALTHY
B_34838,WH_PB_01,"Ludhiana, Punjab",Mustard Oil,Oils,487,2024-11-22,365,2025-11-22,-3,EXPIRED (Loss)
B_34839,WH_MP_01,"Indore, Madhya Pradesh",Rice,Grains,416,2025-06-21,730,2027-06-21,573,HEALTHY
B_34840,WH_WB_01,"Hooghly, West Bengal",Masur Dal,Pulses,408,2025-03-30,365,2026-03-30,125,HEALTHY
B_34841,WH_MH_01,"Nashik, Maharashtra",Moong Dal,Pulses,175,2025-08-11,365,2026-08-11,259,HEALTHY
B_34842,WH_TN_01,"Chennai, Tamil Nadu",Salt,Others,276,2025-07-05,1000,2028-03-31,857,HEALTHY
B_34843,WH_WB_01,"Hooghly, West Bengal",Rice,Grains,336,2025-04-20,730,2027-04-20,511,HEALTHY
B_34844,WH_MH_02,"Latur, Maharashtra",Wheat,Grains,170,2025-06-27,730,2027-06-27,579,HEALTHY
B_34845,WH_PB_01,"Ludhiana, Punjab",Rice,Grains,400,2024-11-13,730,2026-11-13,353,HEALTHY
B_34846,WH_DL_01,"Najafgarh, Delhi",Rice,Grains,431,2025-06-22,730,2027-06-22,574,HEALTHY
B_34847,WH_MH_01,"Nashik, Maharashtra",Onion,Vegetable,327,2025-10-08,60,2025-12-07,12,CRITICAL: DISPOSE NOW
B_34848,WH_PB_01,"Ludhiana, Punjab",Wheat,Grains,311,2025-08-04,730,2027-08-04,617,HEALTHY
B_34849,WH_TN_01,"Chennai, Tamil Nadu",Rice,Grains,254,2025-09-11,730,2027-09-11,655,HEALTHY
B_34850,WH_DL_01,"Najafgarh, Delhi",Potato,Vegetable,450,2025-05-17,120,2025-09-14,-72,EXPIRED (Loss)
B_34851,WH_WB_01,"Hooghly, West Bengal",Potato,Vegetable,439,2025-04-14,120,2025-08-12,-105,EXPIRED (Loss)
B_34852,WH_MH_02,"Latur, Maharashtra",Tur Dal,Pulses,111,2025-10-17,365,2026-10-17,326,HEALTHY
B_34853,WH_UP_01,"Agra, Uttar Pradesh",Potato,Vegetable,205,2025-02-18,120,2025-06-18,-160,EXPIRED (Loss)
B_34854,WH_UP_01,"Agra, Uttar Pradesh",Wheat,Grains,85,2025-01-16,730,2027-01-16,417,HEALTHY
B_34855,WH_TN_01,"Chennai, Tamil Nadu",Tomato,Vegetable,57,2025-10-19,15,2025-11-03,-22,EXPIRED (Loss)
B_34856,WH_WB_01,"Hooghly, West Bengal",Potato,Vegetable,28,2025-11-24,120,2026-03-24,119,HEALTHY
B_34857,WH_MP_01,"Indore, Madhya Pradesh",Gram (Chana),Pulses,267,2025-04-03,365,2026-04-03,129,HEALTHY
B_34858,WH_MH_02,"Latur, Maharashtra",Sunflower Oil,Oils,240,2025-07-14,365,2026-07-14,231,HEALTHY
B_34859,WH_MH_01,"Nashik, Maharashtra",Onion,Vegetable,16,2024-12-07,60,2025-02-05,-293,EXPIRED (Loss)
B_34860,WH_MH_02,"Latur, Maharashtra",Urad Dal,Pulses,369,2025-04-06,365,2026-04-06,132,HEALTHY
B_34861,WH_WB_01,"Hooghly, West Bengal",Potato,Vegetable,58,2025-05-16,120,2025-09-13,-73,EXPIRED (Loss)
B_34862,WH_KA_01,"Kolar, Karnataka",Rice,Grains,315,2025-10-07,730,2027-10-07,681,HEALTHY
B_34863,WH_AP_01,"Guntur, Andhra Pradesh",Gram (Chana),Pulses,490,2025-06-02,365,2026-06-02,189,HEALTHY
B_34864,WH_WB_01,"Hooghly, West Bengal",Potato,Vegetable,100,2025-06-09,120,2025-10-07,-49,EXPIRED (Loss)
B_34865,WH_MP_01,"Indore, Madhya Pradesh",Rice,Grains,164,2025-10-06,730,2027-10-06,680,HEALTHY
B_34866,WH_MH_02,"Latur, Maharashtra",Gram (Chana),Pulses,396,2025-08-14,365,2026-08-14,262,HEALTHY
B_34867,WH_MH_02,"Latur, Maharashtra",Sunflower Oil,Oils,235,2025-04-20,365,2026-04-20,146,HEALTHY
B_34868,WH_MP_01,"Indore, Madhya Pradesh",Rice,Grains,105,2025-01-08,730,2027-01-08,409,HEALTHY
B_34869,WH_TN_01,"Chennai, Tamil Nadu",Rice,Grains,351,2025-11-17,730,2027-11-17,722,HEALTHY
B_34870,WH_TN_01,"Chennai, Tamil Nadu",Salt,Others,449,2025-02-12,1000,2027-11-09,714,HEALTHY
B_34871,WH_WB_01,"Hooghly, West Bengal",Wheat,Grains,371,2025-02-05,730,2027-02-05,437,HEALTHY
B_34872,WH_TN_01,"Chennai, Tamil Nadu",Rice,Grains,40,2024-11-24,730,2026-11-24,364,HEALTHY
B_34873,WH_MP_01,"Indore, Madhya Pradesh",Gram (Chana),Pulses,468,2024-11-22,365,2025-11-22,-3,EXPIRED (Loss)
B_34874,WH_WB_01,"Hooghly, West Bengal",Rice,Grains,130,2025-02-15,730,2027-02-15,447,HEALTHY
B_34875,WH_TN_01,"Chennai, Tamil Nadu",Rice,Grains,247,2025-07-23,730,2027-07-23,605,HEALTHY
B_34876,WH_KA_01,"Kolar, Karnataka",Rice,Grains,76,2025-07-12,730,2027-07-12,594,HEALTHY
B_34877,WH_MH_02,"Latur, Maharashtra",Sunflower Oil,Oils,357,2025-04-17,365,2026-04-17,143,HEALTHY
B_34878,WH_UP_01,"Agra, Uttar Pradesh",Potato,Vegetable,343,2025-10-01,120,2026-01-29,65,HEALTHY
B_34879,WH_WB_01,"Hooghly, West Bengal",Potato,Vegetable,258,2025-03-29,120,2025-07-27,-121,EXPIRED (Loss)
B_34880,WH_UP_01,"Agra, Uttar Pradesh",Potato,Vegetable,210,2025-02-04,120,2025-06-04,-174,EXPIRED (Loss)
B_34881,WH_MP_01,"Indore, Madhya Pradesh",Wheat,Grains,95,2025-04-01,730,2027-04-01,492,HEALTHY
B_34882,WH_AP_01,"Guntur, Andhra Pradesh",Masur Dal,Pulses,450,2024-12-04,365,2025-12-04,9,WARNING: Sell Soon
B_34883,WH_TN_01,"Chennai, Tamil Nadu",Urad Dal,Pulses,253,2025-08-11,365,2026-08-11,259,HEALTHY
B_34884,WH_AP_01,"Guntur, Andhra Pradesh",Masur Dal,Pulses,362,2025-09-07,365,2026-09-07,286,HEALTHY
B_34885,WH_MH_01,"Nashik, Maharashtra",Onion,Vegetable,344,2025-02-11,60,2025-04-12,-227,EXPIRED (Loss)
B_34886,WH_PB_01,"Ludhiana, Punjab",Mustard Oil,Oils,468,2025-07-09,365,2026-07-09,226,HEALTHY
B_34887,WH_MH_01,"Nashik, Maharashtra",Sugar,Others,39,2024-11-15,730,2026-11-15,355,HEALTHY
B_34888,WH_MH_01,"Nashik, Maharashtra",Tur Dal,Pulses,495,2025-07-28,365,2026-07-28,245,HEALTHY
B_34889,WH_UP_01,"Agra, Uttar Pradesh",Wheat,Grains,137,2025-09-20,730,2027-09-20,664,HEALTHY
B_34890,WH_WB_01,"Hooghly, West Bengal",Potato,Vegetable,371,2025-07-13,120,2025-11-10,-15,EXPIRED (Loss)
B_34891,WH_MP_01,"Indore, Madhya Pradesh",Wheat,Grains,320,2025-07-24,730,2027-07-24,606,HEALTHY
B_34892,WH_MH_02,"Latur, Maharashtra",Sunflower Oil,Oils,490,2025-07-16,365,2026-07-16,233,HEALTHY
B_34893,WH_DL_01,"Najafgarh, Delhi",Rice,Grains,455,2025-03-11,730,2027-03-11,471,HEALTHY
B_34894,WH_AP_01,"Guntur, Andhra Pradesh",Rice,Grains,348,2025-10-31,730,2027-10-31,705,HEALTHY
B_34895,WH_MP_01,"Indore, Madhya Pradesh",Rice,Grains,34,2025-02-04,730,2027-02-04,436,HEALTHY
B_34896,WH_MP_01,"Indore, Madhya Pradesh",Wheat,Grains,299,2025-11-07,730,2027-11-07,712,HEALTHY
B_34897,WH_DL_01,"Najafgarh, Delhi",Mustard Oil,Oils,498,2025-09-22,365,2026-09-22,301,HEALTHY
B_34898,WH_PB_01,"Ludhiana, Punjab",Tomato,Vegetable,87,2025-10-16,15,2025-10-31,-25,EXPIRED (Loss)
B_34899,WH_MH_01,"Nashik, Maharashtra",Tomato,Vegetable,68,2025-10-30,15,2025-11-14,-11,EXPIRED (Loss)
B_34900,WH_MP_01,"Indore, Madhya Pradesh",Gram (Chana),Pulses,458,2025-10-07,365,2026-10-07,316,HEALTHY
B_34901,WH_AP_01,"Guntur, Andhra Pradesh",Rice,Grains,112,2025-09-13,730,2027-09-13,657,HEALTHY
B_34902,WH_PB_01,"Ludhiana, Punjab",Rice,Grains,202,2025-05-16,730,2027-05-16,537,HEALTHY
B_34903,WH_DL_01,"Najafgarh, Delhi",Potato,Vegetable,471,2025-04-24,120,2025-08-22,-95,EXPIRED (Loss)
B_34904,WH_DL_01,"Najafgarh, Delhi",Potato,Vegetable,48,2025-09-19,120,2026-01-17,53,HEALTHY
B_34905,WH_WB_01,"Hooghly, West Bengal",Rice,Grains,167,2025-08-16,730,2027-08-16,629,HEALTHY
B_34906,WH_UP_01,"Agra, Uttar Pradesh",Salt,Others,452,2025-04-19,1000,2028-01-14,780,HEALTHY
B_34907,WH_KA_01,"Kolar, Karnataka",Salt,Others,242,2025-03-08,1000,2027-12-03,738,HEALTHY
B_34908,WH_MH_01,"Nashik, Maharashtra",Tur Dal,Pulses,229,2025-07-09,365,2026-07-09,226,HEALTHY
B_34909,WH_KA_01,"Kolar, Karnataka",Tomato,Vegetable,159,2025-03-20,15,2025-04-04,-235,EXPIRED (Loss)
B_34910,WH_TN_01,"Chennai, Tamil Nadu",Salt,Others,12,2025-02-19,1000,2027-11-16,721,HEALTHY
B_34911,WH_PB_01,"Ludhiana, Punjab",Rice,Grains,405,2025-06-24,730,2027-06-24,576,HEALTHY
B_34912,WH_MH_02,"Latur, Maharashtra",Urad Dal,Pulses,237,2025-11-15,365,2026-11-15,355,HEALTHY
B_34913,WH_TN_01,"Chennai, Tamil Nadu",Salt,Others,306,2025-09-07,1000,2028-06-03,921,HEALTHY
B_34914,WH_DL_01,"Najafgarh, Delhi",Potato,Vegetable,131,2024-11-25,120,2025-03-25,-245,EXPIRED (Loss)
B_34915,WH_MP_01,"Indore, Madhya Pradesh",Gram (Chana),Pulses,447,2025-02-19,365,2026-02-19,86,HEALTHY
B_34916,WH_AP_01,"Guntur, Andhra Pradesh",Masur Dal,Pulses,233,2024-11-25,365,2025-11-25,0,WARNING: Sell Soon
B_34917,WH_TN_01,"Chennai, Tamil Nadu",Rice,Grains,257,2025-09-27,730,2027-09-27,671,HEALTHY
B_34918,WH_AP_01,"Guntur, Andhra Pradesh",Masur Dal,Pulses,382,2025-09-28,365,2026-09-28,307,HEALTHY
B_34919,WH_AP_01,"Guntur, Andhra Pradesh",Rice,Grains,26,2025-04-23,730,2027-04-23,514,HEALTHY
B_34920,WH_PB_01,"Ludhiana, Punjab",Moong Dal,Pulses,104,2025-02-11,365,2026-02-11,78,HEALTHY
B_34921,WH_MH_01,"Nashik, Maharashtra",Sugar,Others,248,2025-05-19,730,2027-05-19,540,HEALTHY
B_34922,WH_DL_01,"Najafgarh, Delhi",Rice,Grains,411,2024-12-02,730,2026-12-02,372,HEALTHY
B_34923,WH_PB_01,"Ludhiana, Punjab",Tur Dal,Pulses,175,2025-11-17,365,2026-11-17,357,HEALTHY
B_34924,WH_UP_01,"Agra, Uttar Pradesh",Wheat,Grains,308,2025-08-05,730,2027-08-05,618,HEALTHY
B_34925,WH_WB_01,"Hooghly, West Bengal",Rice,Grains,247,2025-05-24,730,2027-05-24,545,HEALTHY
B_34926,WH_UP_01,"Agra, Uttar Pradesh",Potato,Vegetable,194,2025-04-19,120,2025-08-17,-100,EXPIRED (Loss)
B_34927,WH_DL_01,"Najafgarh, Delhi",Rice,Grains,145,2024-11-17,730,2026-11-17,357,HEALTHY
B_34928,WH_MH_01,"Nashik, Maharashtra",Onion,Vegetable,404,2025-07-20,60,2025-09-18,-68,EXPIRED (Loss)
B_34929,WH_PB_01,"Ludhiana, Punjab",Sugar,Others,381,2024-12-30,730,2026-12-30,400,HEALTHY
B_34930,WH_UP_01,"Agra, Uttar Pradesh",Mustard Oil,Oils,471,2025-09-21,365,2026-09-21,300,HEALTHY
B_34931,WH_WB_01,"Hooghly, West Bengal",Potato,Vegetable,268,2025-08-06,120,2025-12-04,9,CRITICAL: DISPOSE NOW
B_34932,WH_KA_01,"Kolar, Karnataka",Potato,Vegetable,33,2025-10-29,120,2026-02-26,93,HEALTHY
B_34933,WH_PB_01,"Ludhiana, Punjab",Potato,Vegetable,426,2025-02-15,120,2025-06-15,-163,EXPIRED (Loss)
B_34934,WH_MH_02,"Latur, Maharashtra",Tomato,Vegetable,373,2025-01-24,15,2025-02-08,-290,EXPIRED (Loss)
B_34935,WH_MH_02,"Latur, Maharashtra",Tomato,Vegetable,90,2025-06-29,15,2025-07-14,-134,EXPIRED (Loss)
B_34936,WH_DL_01,"Najafgarh, Delhi",Rice,Grains,288,2025-09-28,730,2027-09-28,672,HEALTHY
B_34937,WH_MP_01,"Indore, Madhya Pradesh",Gram (Chana),Pulses,343,2025-03-08,365,2026-03-08,103,HEALTHY
B_34938,WH_WB_01,"Hooghly, West Bengal",Rice,Grains,30,2025-01-24,730,2027-01-24,425,HEALTHY
B_34939,WH_MP_01,"Indore, Madhya Pradesh",Rice,Grains,342,2024-12-16,730,2026-12-16,386,HEALTHY
B_34940,WH_PB_01,"Ludhiana, Punjab",Wheat,Grains,441,2025-04-18,730,2027-04-18,509,HEALTHY
B_34941,WH_AP_01,"Guntur, Andhra Pradesh",Rice,Grains,277,2025-08-26,730,2027-08-26,639,HEALTHY
B_34942,WH_UP_01,"Agra, Uttar Pradesh",Potato,Vegetable,173,2024-12-22,120,2025-04-21,-218,EXPIRED (Loss)
B_34943,WH_UP_01,"Agra, Uttar Pradesh",Wheat,Grains,499,2025-06-05,730,2027-06-05,557,HEALTHY
B_34944,WH_TN_01,"Chennai, Tamil Nadu",Salt,Others,61,2025-07-02,1000,2028-03-28,854,HEALTHY
B_34945,WH_MP_01,"Indore, Madhya Pradesh",Wheat,Grains,204,2025-06-01,730,2027-06-01,553,HEALTHY
B_34946,WH_WB_01,"Hooghly, West Bengal",Rice,Grains,348,2025-06-07,730,2027-06-07,559,HEALTHY
B_34947,WH_UP_01,"Agra, Uttar Pradesh",Mustard Oil,Oils,84,2025-09-06,365,2026-09-06,285,HEALTHY
B_34948,WH_WB_01,"Hooghly, West Bengal",Sugar,Others,336,2025-02-08,730,2027-02-08,440,HEALTHY
B_34949,WH_MP_01,"Indore, Madhya Pradesh",Gram (Chana),Pulses,215,2025-09-14,365,2026-09-14,293,HEALTHY
B_34950,WH_DL_01,"Najafgarh, Delhi",Potato,Vegetable,363,2025-05-09,120,2025-09-06,-80,EXPIRED (Loss)
B_34951,WH_MP_01,"Indore, Madhya Pradesh",Wheat,Grains,252,2025-03-21,730,2027-03-21,481,HEALTHY
B_34952,WH_MH_02,"Latur, Maharashtra",Urad Dal,Pulses,88,2025-08-27,365,2026-08-27,275,HEALTHY
B_34953,WH_WB_01,"Hooghly, West Bengal",Rice,Grains,206,2025-04-29,730,2027-04-29,520,HEALTHY
B_34954,WH_WB_01,"Hooghly, West Bengal",Rice,Grains,100,2025-08-30,730,2027-08-30,643,HEALTHY
B_34955,WH_MP_01,"Indore, Madhya Pradesh",Wheat,Grains,278,2025-11-06,730,2027-11-06,711,HEALTHY
B_34956,WH_MH_01,"Nashik, Maharashtra",Sugar,Others,80,2025-08-25,730,2027-08-25,638,HEALTHY
B_34957,WH_MP_01,"Indore, Madhya Pradesh",Gram (Chana),Pulses,363,2024-12-04,365,2025-12-04,9,WARNING: Sell Soon
B_34958,WH_MP_01,"Indore, Madhya Pradesh",Gram (Chana),Pulses,273,2025-07-10,365,2026-07-10,227,HEALTHY
B_34959,WH_MP_01,"Indore, Madhya Pradesh",Wheat,Grains,472,2025-06-22,730,2027-06-22,574,HEALTHY
B_34960,WH_DL_01,"Najafgarh, Delhi",Sugar,Others,84,2025-06-29,730,2027-06-29,581,HEALTHY
B_34961,WH_MH_02,"Latur, Maharashtra",Tur Dal,Pulses,244,2025-08-01,365,2026-08-01,249,HEALTHY
B_34962,WH_PB_01,"Ludhiana, Punjab",Mustard Oil,Oils,355,2025-06-10,365,2026-06-10,197,HEALTHY
B_34963,WH_MP_01,"Indore, Madhya Pradesh",Wheat,Grains,482,2025-02-20,730,2027-02-20,452,HEALTHY
B_34964,WH_MP_01,"Indore, Madhya Pradesh",Gram (Chana),Pulses,343,2025-10-20,365,2026-10-20,329,HEALTHY
B_34965,WH_UP_01,"Agra, Uttar Pradesh",Potato,Vegetable,435,2025-02-21,120,2025-06-21,-157,EXPIRED (Loss)
B_34966,WH_KA_01,"Kolar, Karnataka",Gram (Chana),Pulses,322,2025-09-05,365,2026-09-05,284,HEALTHY
B_34967,WH_MP_01,"Indore, Madhya Pradesh",Gram (Chana),Pulses,439,2025-08-22,365,2026-08-22,270,HEALTHY
B_34968,WH_KA_01,"Kolar, Karnataka",Tur Dal,Pulses,369,2025-03-21,365,2026-03-21,116,HEALTHY
B_34969,WH_PB_01,"Ludhiana, Punjab",Mustard Oil,Oils,383,2025-03-25,365,2026-03-25,120,HEALTHY
B_34970,WH_DL_01,"Najafgarh, Delhi",Onion,Vegetable,226,2025-05-20,60,2025-07-19,-129,EXPIRED (Loss)
B_34971,WH_DL_01,"Najafgarh, Delhi",Rice,Grains,56,2024-12-25,730,2026-12-25,395,HEALTHY
B_34972,WH_MH_02,"Latur, Maharashtra",Tur Dal,Pulses,474,2025-05-25,365,2026-05-25,181,HEALTHY
B_34973,WH_WB_01,"Hooghly, West Bengal",Rice,Grains,307,2024-12-13,730,2026-12-13,383,HEALTHY
B_34974,WH_AP_01,"Guntur, Andhra Pradesh",Urad Dal,Pulses,250,2025-11-23,365,2026-11-23,363,HEALTHY
B_34975,WH_MH_01,"Nashik, Maharashtra",Gram (Chana),Pulses,55,2025-10-30,365,2026-10-30,339,HEALTHY
B_34976,WH_PB_01,"Ludhiana, Punjab",Tur Dal,Pulses,273,2024-12-02,365,2025-12-02,7,WARNING: Sell Soon
B_34977,WH_TN_01,"Chennai, Tamil Nadu",Urad Dal,Pulses,435,2025-10-06,365,2026-10-06,315,HEALTHY
B_34978,WH_UP_01,"Agra, Uttar Pradesh",Mustard Oil,Oils,335,2025-08-26,365,2026-08-26,274,HEALTHY
